tree_id,split,n_dets,n_sides_observed,naive_B1,gt_B1,maxside_B1,naive_B2,gt_B2,maxside_B2,naive_B3,gt_B3,maxside_B3,naive_B4,gt_B4,maxside_B4,b3frac_naive,b4frac_naive,area_mean,area_p90,area_p10,M01_B1,M01_err_B1,M01_B2,M01_err_B2,M01_B3,M01_err_B3,M01_B4,M01_err_B4,M01_within1,M03_B1,M03_err_B1,M03_B2,M03_err_B2,M03_B3,M03_err_B3,M03_B4,M03_err_B4,M03_within1,M05_B1,M05_err_B1,M05_B2,M05_err_B2,M05_B3,M05_err_B3,M05_B4,M05_err_B4,M05_within1,M06_B1,M06_err_B1,M06_B2,M06_err_B2,M06_B3,M06_err_B3,M06_B4,M06_err_B4,M06_within1,M07_B1,M07_err_B1,M07_B2,M07_err_B2,M07_B3,M07_err_B3,M07_B4,M07_err_B4,M07_within1
DAMIMAS_A21B_0324,train,14,4,0,0,0,0,0,0,14,6,4,0,0,0,1.0,0.0,0.019145208556571428,0.025422981562500002,0.0119024286459,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True,0,0,0,0,7,1,0,0,True
DAMIMAS_A21B_0325,test,17,4,0,0,0,3,2,1,10,4,3,4,1,1,0.5882352941176471,0.23529411764705882,0.009791914966294118,0.012198222500000001,0.0060136860416,0,0,2,0,5,1,2,1,True,0,0,2,0,5,1,2,1,True,0,0,2,0,5,1,2,1,True,0,0,2,0,5,1,2,1,True,0,0,2,0,5,1,2,1,True
DAMIMAS_A21B_0326,train,10,4,0,0,0,0,0,0,7,5,3,3,2,1,0.7,0.3,0.0047555352083000005,0.0065039067968,0.0024093480207,0,0,0,0,4,-1,2,0,True,0,0,0,0,4,-1,2,0,True,0,0,0,0,4,-1,2,0,True,0,0,0,0,4,-1,2,0,True,0,0,0,0,4,-1,2,0,True
DAMIMAS_A21B_0327,train,12,4,3,1,1,1,1,1,8,5,3,0,0,0,0.6666666666666666,0.0,0.011079766558166665,0.0180329941146,0.007543223671799999,1,0,1,0,4,-1,0,0,True,1,0,1,0,4,-1,0,0,True,2,1,1,0,4,-1,0,0,True,2,1,1,0,4,-1,0,0,True,2,1,1,0,4,-1,0,0,True
DAMIMAS_A21B_0328,train,15,4,0,0,0,2,1,1,9,4,3,4,2,1,0.6,0.26666666666666666,0.021529802569466672,0.0383130707292,0.008586946875,0,0,1,0,5,1,2,0,True,0,0,1,0,5,1,2,0,True,0,0,1,0,5,1,2,0,True,0,0,1,0,5,1,2,0,True,0,0,1,0,5,1,2,0,True
DAMIMAS_A21B_0329,train,8,4,4,1,1,0,0,0,4,2,2,0,0,0,0.5,0.0,0.020442700553375,0.03102391125,0.0092603590884,2,1,0,0,2,0,0,0,True,2,1,0,0,2,0,0,0,True,2,1,0,0,2,0,0,0,True,2,1,0,0,2,0,0,0,True,2,1,0,0,2,0,0,0,True
DAMIMAS_A21B_0330,val,22,4,5,2,2,2,1,1,15,8,4,0,0,0,0.6818181818181818,0.0,0.009304348094227274,0.018004318125000012,0.0041440283854,3,1,1,0,8,0,0,0,True,3,1,1,0,8,0,0,0,True,3,1,1,0,8,0,0,0,True,3,1,1,0,8,0,0,0,True,3,1,1,0,8,0,0,0,True
DAMIMAS_A21B_0331,test,15,4,0,0,0,1,1,1,14,6,4,0,0,0,0.9333333333333333,0.0,0.008659830312466667,0.0139552009896,0.004903507239600001,0,0,1,0,7,1,0,0,True,0,0,1,0,7,1,0,0,True,0,0,1,0,7,1,0,0,True,0,0,1,0,7,1,0,0,True,0,0,1,0,7,1,0,0,True
DAMIMAS_A21B_0332,train,11,4,0,0,0,0,0,0,8,4,2,3,2,1,0.7272727272727273,0.2727272727272727,0.010113991974454546,0.0129329125,0.007187475,0,0,0,0,4,0,2,0,True,0,0,0,0,4,0,2,0,True,0,0,0,0,4,0,2,0,True,0,0,0,0,4,0,2,0,True,0,0,0,0,4,0,2,0,True
DAMIMAS_A21B_0333,train,8,4,2,1,1,2,1,1,4,2,2,0,0,0,0.5,0.0,0.015697949056,0.0239921016666,0.010775258437500001,1,0,1,0,2,0,0,0,True,1,0,1,0,2,0,0,0,True,1,0,1,0,2,0,0,0,True,1,0,1,0,2,0,0,0,True,1,0,1,0,2,0,0,0,True
DAMIMAS_A21B_0334,train,21,4,4,2,1,0,0,0,13,8,4,4,4,1,0.6190476190476191,0.19047619047619047,0.01658137586804762,0.026616174999999995,0.007656300000000001,2,0,0,0,7,-1,2,-2,False,2,0,0,0,7,-1,2,-2,False,2,0,0,0,7,-1,2,-2,False,2,0,0,0,7,-1,2,-2,False,2,0,0,0,7,-1,2,-2,False
DAMIMAS_A21B_0335,train,13,4,7,2,2,0,0,0,6,2,2,0,0,0,0.46153846153846156,0.0,0.012188618048846155,0.026609847239600005,0.005482114010400001,3,1,0,0,3,1,0,0,True,3,1,0,0,3,1,0,0,True,4,2,0,0,3,1,0,0,False,4,2,0,0,3,1,0,0,False,4,2,0,0,3,1,0,0,False
DAMIMAS_A21B_0336,train,22,4,5,1,2,0,0,0,12,6,4,5,4,2,0.5454545454545454,0.22727272727272727,0.027600782161454552,0.049180628020900015,0.013528789427100002,3,2,0,0,7,1,3,-1,False,3,2,0,0,7,1,3,-1,False,3,2,0,0,7,1,3,-1,False,3,2,0,0,7,1,3,-1,False,3,2,0,0,7,1,3,-1,False
DAMIMAS_A21B_0337,train,16,4,0,0,0,0,0,0,13,6,4,3,2,1,0.8125,0.1875,0.0182440212890625,0.0354459296875,0.007309988672,0,0,0,0,7,1,2,0,True,0,0,0,0,7,1,2,0,True,0,0,0,0,7,1,2,0,True,0,0,0,0,7,1,2,0,True,0,0,0,0,7,1,2,0,True
DAMIMAS_A21B_0338,val,19,4,0,0,0,0,0,0,12,7,4,7,4,3,0.631578947368421,0.3684210526315789,0.009093944449,0.017622780520799998,0.002842447604,0,0,0,0,6,-1,4,0,True,0,0,0,0,6,-1,4,0,True,0,0,0,0,6,-1,4,0,True,0,0,0,0,6,-1,4,0,True,0,0,0,0,6,-1,4,0,True
DAMIMAS_A21B_0339,train,13,4,5,2,2,5,3,3,3,3,2,0,0,0,0.23076923076923078,0.0,0.004832988882230769,0.0073242284896,0.0024902550000000002,2,0,3,0,2,-1,0,0,True,2,0,3,0,2,-1,0,0,True,3,1,3,0,2,-1,0,0,True,3,1,3,0,2,-1,0,0,True,3,1,3,0,2,-1,0,0,True
DAMIMAS_A21B_0340,train,7,4,2,1,1,3,1,1,2,1,1,0,0,0,0.2857142857142857,0.0,0.009768091257428571,0.015305711562400001,0.006102886250000001,1,0,2,1,1,0,0,0,True,1,0,2,1,1,0,0,0,True,1,0,2,1,1,0,0,0,True,1,0,2,1,1,0,0,0,True,1,0,2,1,1,0,0,0,True
DAMIMAS_A21B_0341,train,21,4,0,0,0,2,1,1,18,6,6,1,1,1,0.8571428571428571,0.047619047619047616,0.004587297445428571,0.007363285677,0.002278661979,0,0,1,0,9,3,1,0,False,0,0,1,0,9,3,1,0,False,0,0,1,0,9,3,1,0,False,0,0,1,0,9,3,1,0,False,0,0,1,0,9,3,1,0,False
DAMIMAS_A21B_0342,val,25,4,0,0,0,8,2,2,10,4,3,7,4,3,0.4,0.28,0.00312415228124,0.006175804375000002,0.00099316625,0,0,4,2,5,1,4,0,False,0,0,4,2,5,1,4,0,False,0,0,4,2,5,1,4,0,False,0,0,4,2,5,1,4,0,False,0,0,4,2,5,1,4,0,False
DAMIMAS_A21B_0343,train,18,4,0,0,0,9,3,3,9,4,3,0,0,0,0.5,0.0,0.005485120037611111,0.007136727031200001,0.0034332844531,0,0,5,2,5,1,0,0,False,0,0,5,2,5,1,0,0,False,0,0,5,2,5,1,0,0,False,0,0,5,2,5,1,0,0,False,0,0,5,2,5,1,0,0,False
DAMIMAS_A21B_0344,val,21,4,0,0,0,5,3,2,13,6,4,3,2,2,0.6190476190476191,0.14285714285714285,0.008933074392333335,0.012272161979,0.004762370052,0,0,3,0,7,1,2,0,True,0,0,3,0,7,1,2,0,True,0,0,3,0,7,1,2,0,True,0,0,3,0,7,1,2,0,True,0,0,3,0,7,1,2,0,True
DAMIMAS_A21B_0345,train,16,4,2,1,1,2,1,1,9,4,3,3,1,1,0.5625,0.1875,0.0044327279296875,0.0095068359375,0.001538109375,1,0,1,0,5,1,2,1,True,1,0,1,0,5,1,2,1,True,1,0,1,0,5,1,2,1,True,1,0,1,0,5,1,2,1,True,1,0,1,0,5,1,2,1,True
DAMIMAS_A21B_0346,test,23,4,3,1,1,2,1,1,13,6,4,5,2,2,0.5652173913043478,0.21739130434782608,0.006219536435695653,0.011381259687600002,0.0028411189584,2,1,1,0,7,1,3,1,True,2,1,1,0,7,1,3,1,True,2,1,1,0,7,1,3,1,True,2,1,1,0,7,1,3,1,True,2,1,1,0,7,1,3,1,True
DAMIMAS_A21B_0347,train,18,4,5,2,2,3,2,1,9,4,3,1,1,1,0.5,0.05555555555555555,0.008524212774888889,0.0130167405728,0.0042370656250000005,3,1,2,0,5,1,1,0,True,3,1,2,0,5,1,1,0,True,3,1,2,0,5,1,1,0,True,3,1,2,0,5,1,1,0,True,3,1,2,0,5,1,1,0,True
DAMIMAS_A21B_0348,test,23,4,6,2,2,0,0,0,8,4,3,9,7,3,0.34782608695652173,0.391304347826087,0.010693975803913043,0.015671849999999998,0.0048636332292,3,1,0,0,5,1,6,-1,True,3,1,0,0,4,0,5,-2,False,3,1,0,0,4,0,5,-2,False,3,1,0,0,4,0,5,-2,False,3,1,0,0,4,0,5,-2,False
DAMIMAS_A21B_0349,val,9,4,0,0,0,3,2,1,3,2,1,3,2,2,0.3333333333333333,0.3333333333333333,0.006019420341444445,0.008867158125,0.0027982146876,0,0,2,0,2,0,2,0,True,0,0,2,0,2,0,2,0,True,0,0,2,0,2,0,2,0,True,0,0,2,0,2,0,2,0,True,0,0,2,0,2,0,2,0,True
DAMIMAS_A21B_0350,train,10,3,3,1,1,2,2,1,5,3,2,0,0,0,0.5,0.0,0.006639887447899999,0.0101436622136,0.0021748791666,1,0,1,-1,3,0,0,0,True,1,0,1,-1,3,0,0,0,True,2,1,1,-1,3,0,0,0,True,2,1,1,-1,3,0,0,0,True,2,1,1,-1,3,0,0,0,True
DAMIMAS_A21B_0351,train,24,4,4,2,2,7,4,3,12,6,4,1,1,1,0.5,0.041666666666666664,0.004371779806875,0.0068776859114,0.0016592000522000002,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True,2,0,4,0,6,0,1,0,True
DAMIMAS_A21B_0352,train,25,4,4,1,1,1,1,1,14,6,4,6,4,2,0.56,0.24,0.0099162201354,0.018230790052,0.004360512552000001,2,1,1,0,7,1,3,-1,True,2,1,1,0,7,1,3,-1,True,2,1,1,0,7,1,3,-1,True,2,1,1,0,7,1,3,-1,True,2,1,1,0,7,1,3,-1,True
DAMIMAS_A21B_0353,train,18,4,5,2,2,1,1,1,12,5,3,0,0,0,0.6666666666666666,0.0,0.006456064062499999,0.0097750312761,0.0032202257031,3,1,1,0,6,1,0,0,True,3,1,1,0,6,1,0,0,True,3,1,1,0,6,1,0,0,True,3,1,1,0,6,1,0,0,True,3,1,1,0,6,1,0,0,True
DAMIMAS_A21B_0354,train,32,4,2,1,1,2,1,1,28,16,8,0,0,0,0.875,0.0,0.0033194476155625,0.0059304154948,0.0010717968229999998,1,0,1,0,15,-1,0,0,True,1,0,1,0,16,0,0,0,True,1,0,1,0,16,0,0,0,True,1,0,1,0,15,-1,0,0,True,1,0,1,0,15,-1,0,0,True
DAMIMAS_A21B_0355,test,25,4,5,2,2,6,4,2,11,7,4,3,2,1,0.44,0.12,0.00410641331252,0.006469710520800001,0.0024599400000000003,3,1,4,0,6,-1,2,0,True,3,1,3,-1,6,-1,2,0,True,3,1,3,-1,6,-1,2,0,True,3,1,3,-1,6,-1,2,0,True,3,1,3,-1,6,-1,2,0,True
DAMIMAS_A21B_0356,train,19,4,2,1,1,8,3,3,6,3,2,3,2,1,0.3157894736842105,0.15789473684210525,0.010210603385421051,0.0145038219272,0.0065390625,1,0,4,1,3,0,2,0,True,1,0,4,1,3,0,2,0,True,1,0,4,1,3,0,2,0,True,1,0,4,1,3,0,2,0,True,1,0,4,1,3,0,2,0,True
DAMIMAS_A21B_0357,train,22,4,0,0,0,2,1,1,18,9,6,2,2,1,0.8181818181818182,0.09090909090909091,0.004476162985318182,0.007664316406100001,0.0020789528125000002,0,0,1,0,9,0,1,-1,True,0,0,1,0,9,0,1,-1,True,0,0,1,0,9,0,1,-1,True,0,0,1,0,9,0,1,-1,True,0,0,1,0,9,0,1,-1,True
DAMIMAS_A21B_0358,train,28,4,2,1,1,0,0,0,20,9,6,6,4,2,0.7142857142857143,0.21428571428571427,0.0048645602027499995,0.0075359746614,0.0020604840886,1,0,0,0,10,1,3,-1,True,1,0,0,0,11,2,3,-1,False,1,0,0,0,11,2,3,-1,False,1,0,0,0,10,1,3,-1,True,1,0,0,0,10,1,3,-1,True
DAMIMAS_A21B_0359,val,23,4,6,2,2,2,2,1,11,5,3,4,2,2,0.4782608695652174,0.17391304347826086,0.005758935756347826,0.0096442403646,0.0029358740624000003,3,1,1,-1,6,1,2,0,True,3,1,1,-1,6,1,2,0,True,3,1,1,-1,6,1,2,0,True,3,1,1,-1,6,1,2,0,True,3,1,1,-1,6,1,2,0,True
DAMIMAS_A21B_0360,train,30,4,6,3,3,6,2,2,8,4,3,10,6,4,0.26666666666666666,0.3333333333333333,0.0127580008507,0.017828442057300005,0.007757053125000001,3,0,3,1,4,0,6,0,True,3,0,3,1,4,0,6,0,True,3,0,3,1,4,0,6,0,True,3,0,3,1,4,0,5,-1,True,3,0,3,1,4,0,5,-1,True
DAMIMAS_A21B_0361,train,24,4,4,1,1,1,1,1,13,6,4,6,5,2,0.5416666666666666,0.25,0.010289400520833332,0.021025499374999996,0.0031564040364000004,2,1,1,0,7,1,3,-2,False,2,1,1,0,7,1,3,-2,False,2,1,1,0,7,1,3,-2,False,2,1,1,0,7,1,3,-2,False,2,1,1,0,7,1,3,-2,False
DAMIMAS_A21B_0362,train,26,4,0,0,0,0,0,0,23,5,6,3,2,1,0.8846153846153846,0.11538461538461539,0.005186638121,0.0099162071615,0.001374910677,0,0,0,0,12,7,2,0,False,0,0,0,0,13,8,2,0,False,0,0,0,0,13,8,2,0,False,0,0,0,0,12,7,2,0,False,0,0,0,0,12,7,2,0,False
DAMIMAS_A21B_0363,train,15,4,0,0,0,11,5,4,2,1,1,2,2,2,0.13333333333333333,0.13333333333333333,0.006651304687533333,0.009778897916799999,0.00406966375,0,0,6,1,1,0,2,0,True,0,0,6,1,1,0,2,0,True,0,0,6,1,1,0,1,-1,True,0,0,6,1,1,0,1,-1,True,0,0,6,1,1,0,2,0,True
DAMIMAS_A21B_0364,train,27,4,5,2,2,6,3,2,13,6,4,3,2,1,0.48148148148148145,0.1111111111111111,0.015442128616888888,0.022598941041600002,0.0083876623958,3,1,3,0,7,1,2,0,True,3,1,3,0,7,1,2,0,True,3,1,3,0,7,1,2,0,True,3,1,3,0,7,1,2,0,True,3,1,3,0,7,1,2,0,True
DAMIMAS_A21B_0365,train,27,4,4,2,2,3,2,2,16,9,5,4,3,2,0.5925925925925926,0.14814814814814814,0.006497206770814813,0.0115878534374,0.0028808625,2,0,2,0,9,0,2,-1,True,2,0,2,0,9,0,2,-1,True,2,0,2,0,9,0,2,-1,True,2,0,2,0,8,-1,2,-1,True,2,0,2,0,8,-1,2,-1,True
DAMIMAS_A21B_0366,train,15,4,0,0,0,0,0,0,12,5,4,3,2,1,0.8,0.2,0.005665633402800001,0.0090852482292,0.0028299265104,0,0,0,0,6,1,2,0,True,0,0,0,0,6,1,2,0,True,0,0,0,0,6,1,2,0,True,0,0,0,0,6,1,2,0,True,0,0,0,0,6,1,2,0,True
DAMIMAS_A21B_0367,train,19,4,0,0,0,8,4,3,9,6,3,2,2,1,0.47368421052631576,0.10526315789473684,0.004986459950631579,0.009480439999999998,0.0014194359896,0,0,4,0,5,-1,1,-1,True,0,0,4,0,5,-1,1,-1,True,0,0,4,0,5,-1,1,-1,True,0,0,4,0,5,-1,1,-1,True,0,0,4,0,5,-1,1,-1,True
DAMIMAS_A21B_0368,train,29,4,6,3,2,5,3,2,11,6,3,7,4,2,0.3793103448275862,0.2413793103448276,0.009350918130379311,0.0134064259896,0.0059609261458,3,0,3,0,7,1,5,1,True,3,0,3,0,6,0,4,0,True,3,0,3,0,6,0,4,0,True,3,0,3,0,6,0,4,0,True,3,0,3,0,6,0,4,0,True
DAMIMAS_A21B_0369,train,15,4,2,1,1,0,0,0,10,4,4,3,2,1,0.6666666666666666,0.2,0.006394203559,0.0106305530208,0.002857398125,1,0,0,0,5,1,2,0,True,1,0,0,0,5,1,2,0,True,1,0,0,0,5,1,2,0,True,1,0,0,0,5,1,2,0,True,1,0,0,0,5,1,2,0,True
DAMIMAS_A21B_0370,val,18,4,5,2,2,0,0,0,10,6,4,3,2,2,0.5555555555555556,0.16666666666666666,0.008062937528944443,0.0130509890625,0.0041020914063,3,1,0,0,5,-1,2,0,True,3,1,0,0,5,-1,2,0,True,3,1,0,0,5,-1,2,0,True,3,1,0,0,5,-1,2,0,True,3,1,0,0,5,-1,2,0,True
DAMIMAS_A21B_0371,train,21,4,2,1,1,6,3,2,13,7,4,0,0,0,0.6190476190476191,0.0,0.006568990389380953,0.010327208073,0.0026172,1,0,3,0,7,0,0,0,True,1,0,3,0,7,0,0,0,True,1,0,3,0,7,0,0,0,True,1,0,3,0,7,0,0,0,True,1,0,3,0,7,0,0,0,True
DAMIMAS_A21B_0372,val,19,4,3,2,1,4,2,1,9,5,3,3,3,1,0.47368421052631576,0.15789473684210525,0.008794752604157895,0.015196339479199999,0.00461867125,2,0,2,0,5,0,2,-1,True,2,0,2,0,5,0,2,-1,True,2,0,2,0,5,0,2,-1,True,2,0,2,0,5,0,2,-1,True,2,0,2,0,5,0,2,-1,True
DAMIMAS_A21B_0373,train,22,4,7,3,2,0,0,0,13,7,4,2,2,1,0.5909090909090909,0.09090909090909091,0.007394526846590908,0.011760406275900005,0.00333693,4,1,0,0,7,0,1,-1,True,4,1,0,0,7,0,1,-1,True,4,1,0,0,7,0,1,-1,True,4,1,0,0,7,0,1,-1,True,4,1,0,0,7,0,1,-1,True
DAMIMAS_A21B_0374,train,28,4,2,1,1,2,1,1,20,10,6,4,2,2,0.7142857142857143,0.14285714285714285,0.005060075381321428,0.0082319066928,0.0024435512761,1,0,1,0,10,0,2,0,True,1,0,1,0,11,1,2,0,True,1,0,1,0,11,1,2,0,True,1,0,1,0,10,0,2,0,True,1,0,1,0,10,0,2,0,True
DAMIMAS_A21B_0375,val,20,4,2,1,1,10,6,4,8,4,2,0,0,0,0.4,0.0,0.006677276002599999,0.0103323852084,0.0035200836197999998,1,0,5,-1,4,0,0,0,True,1,0,5,-1,4,0,0,0,True,1,0,5,-1,4,0,0,0,True,1,0,5,-1,4,0,0,0,True,1,0,5,-1,4,0,0,0,True
DAMIMAS_A21B_0376,train,19,4,2,1,1,0,0,0,14,7,4,3,2,1,0.7368421052631579,0.15789473684210525,0.007902626822947368,0.012514685208399996,0.0050750435935999995,1,0,0,0,7,0,2,0,True,1,0,0,0,7,0,2,0,True,1,0,0,0,7,0,2,0,True,1,0,0,0,7,0,2,0,True,1,0,0,0,7,0,2,0,True
DAMIMAS_A21B_0377,train,15,4,2,1,1,0,0,0,13,6,4,0,0,0,0.8666666666666667,0.0,0.005767954184066666,0.0089248419792,0.0029775198437999996,1,0,0,0,7,1,0,0,True,1,0,0,0,7,1,0,0,True,1,0,0,0,7,1,0,0,True,1,0,0,0,7,1,0,0,True,1,0,0,0,7,1,0,0,True
DAMIMAS_A21B_0378,test,27,4,6,3,2,2,1,1,15,8,5,4,3,3,0.5555555555555556,0.14814814814814814,0.006468845293222223,0.010325478229200002,0.0023189879688,3,0,1,0,8,0,3,0,True,3,0,1,0,8,0,3,0,True,3,0,1,0,8,0,2,-1,True,3,0,1,0,8,0,2,-1,True,3,0,1,0,8,0,3,0,True
DAMIMAS_A21B_0379,train,9,4,4,1,1,1,1,1,4,1,1,0,0,0,0.4444444444444444,0.0,0.005051004919000001,0.00661328125,0.0035470459896000004,2,1,1,0,2,1,0,0,True,2,1,1,0,2,1,0,0,True,2,1,1,0,2,1,0,0,True,2,1,1,0,2,1,0,0,True,2,1,1,0,2,1,0,0,True
DAMIMAS_A21B_0380,test,24,4,4,2,1,2,1,1,8,4,3,10,5,3,0.3333333333333333,0.4166666666666667,0.012164744433583332,0.016751215,0.0074120684636,2,0,1,0,4,0,5,0,True,2,0,1,0,4,0,5,0,True,2,0,1,0,4,0,5,0,True,2,0,1,0,4,0,5,0,True,2,0,1,0,4,0,5,0,True
DAMIMAS_A21B_0381,test,22,4,6,3,2,0,0,0,11,7,4,5,4,3,0.5,0.22727272727272727,0.007175733155772728,0.01407512625,0.0032481242448000004,3,0,0,0,6,-1,3,-1,True,3,0,0,0,6,-1,3,-1,True,3,0,0,0,6,-1,3,-1,True,3,0,0,0,6,-1,3,-1,True,3,0,0,0,6,-1,3,-1,True
DAMIMAS_A21B_0382,train,28,4,6,3,2,0,0,0,10,5,3,12,8,4,0.35714285714285715,0.42857142857142855,0.007376864099714287,0.010686776250000002,0.0039511722656,3,0,0,0,5,0,7,-1,True,3,0,0,0,5,0,7,-1,True,3,0,0,0,5,0,7,-1,True,3,0,0,0,5,0,6,-2,False,3,0,0,0,5,0,6,-2,False
DAMIMAS_A21B_0383,train,24,4,4,2,2,10,6,3,6,4,3,4,2,2,0.25,0.16666666666666666,0.0061123374999999995,0.0103869740625,0.0031590149478,2,0,6,0,3,-1,3,1,True,2,0,5,-1,3,-1,2,0,True,2,0,5,-1,3,-1,2,0,True,2,0,5,-1,3,-1,2,0,True,2,0,5,-1,3,-1,2,0,True
DAMIMAS_A21B_0384,train,26,4,5,2,2,6,3,2,10,6,3,5,3,2,0.38461538461538464,0.19230769230769232,0.008489292247615386,0.013783704948,0.0041528428385,3,1,4,1,6,0,3,0,True,3,1,3,0,5,-1,3,0,True,3,1,3,0,5,-1,3,0,True,3,1,3,0,5,-1,3,0,True,3,1,3,0,5,-1,3,0,True
DAMIMAS_A21B_0385,test,26,4,2,1,1,3,2,1,15,9,5,6,4,2,0.5769230769230769,0.23076923076923078,0.006318643589730769,0.0084264875,0.0038574203124999997,1,0,2,0,8,-1,3,-1,True,1,0,2,0,8,-1,3,-1,True,1,0,2,0,8,-1,3,-1,True,1,0,2,0,8,-1,3,-1,True,1,0,2,0,8,-1,3,-1,True
DAMIMAS_A21B_0386,train,7,3,0,0,0,3,2,2,4,2,2,0,0,0,0.5714285714285714,0.0,0.009117504910714285,0.012659240625000002,0.0058317308854,0,0,2,0,2,0,0,0,True,0,0,2,0,2,0,0,0,True,0,0,2,0,2,0,0,0,True,0,0,2,0,2,0,0,0,True,0,0,2,0,2,0,0,0,True
DAMIMAS_A21B_0387,train,15,4,5,3,2,9,5,3,1,1,1,0,0,0,0.06666666666666667,0.0,0.007190586579866667,0.0104654907292,0.00321092,2,-1,5,0,1,0,0,0,True,2,-1,5,0,1,0,0,0,True,3,0,5,0,1,0,0,0,True,3,0,5,0,1,0,0,0,True,3,0,5,0,1,0,0,0,True
DAMIMAS_A21B_0388,val,20,4,3,1,1,0,0,0,13,4,4,4,2,1,0.65,0.2,0.010600261067700002,0.01622683687500001,0.0050181664323,2,1,0,0,7,3,2,0,False,2,1,0,0,7,3,2,0,False,2,1,0,0,7,3,2,0,False,2,1,0,0,7,3,2,0,False,2,1,0,0,7,3,2,0,False
DAMIMAS_A21B_0389,train,25,4,0,0,0,5,3,2,16,11,5,4,3,1,0.64,0.16,0.0042788498854,0.006524096197800002,0.0020638105207999996,0,0,3,0,8,-3,2,-1,False,0,0,3,0,8,-3,2,-1,False,0,0,3,0,8,-3,2,-1,False,0,0,3,0,8,-3,2,-1,False,0,0,3,0,8,-3,2,-1,False
DAMIMAS_A21B_0390,val,30,4,2,1,1,4,3,1,13,7,4,11,7,3,0.43333333333333335,0.36666666666666664,0.005255075668399999,0.008884443072900006,0.0018239106771,1,0,2,-1,7,0,6,-1,True,1,0,2,-1,7,0,6,-1,True,1,0,2,-1,7,0,6,-1,True,1,0,2,-1,7,0,6,-1,True,1,0,2,-1,7,0,6,-1,True
DAMIMAS_A21B_0391,val,16,4,4,2,1,11,7,3,1,1,1,0,0,0,0.0625,0.0,0.0073712230305625,0.011172269401,0.004895008724,2,0,6,-1,1,0,0,0,True,2,0,6,-1,1,0,0,0,True,2,0,6,-1,1,0,0,0,True,2,0,6,-1,1,0,0,0,True,2,0,6,-1,1,0,0,0,True
DAMIMAS_A21B_0392,val,24,4,3,2,1,10,5,3,6,3,2,5,3,2,0.25,0.20833333333333334,0.015490258897541666,0.022398911536399998,0.009131702604,2,0,6,1,3,0,3,0,True,2,0,5,0,3,0,3,0,True,2,0,5,0,3,0,3,0,True,2,0,5,0,3,0,3,0,True,2,0,5,0,3,0,3,0,True
DAMIMAS_A21B_0393,train,24,4,2,2,1,2,1,1,18,11,5,2,1,1,0.75,0.08333333333333333,0.007415033138000001,0.0122969104687,0.0030593172656,1,-1,1,0,10,-1,1,0,True,1,-1,1,0,10,-1,1,0,True,1,-1,1,0,10,-1,1,0,True,1,-1,1,0,10,-1,1,0,True,1,-1,1,0,10,-1,1,0,True
DAMIMAS_A21B_0394,train,24,4,4,2,2,0,0,0,13,7,5,7,4,2,0.5416666666666666,0.2916666666666667,0.00756406349825,0.014258952708299999,0.0029012877864000005,2,0,0,0,7,0,4,0,True,2,0,0,0,7,0,4,0,True,2,0,0,0,7,0,4,0,True,2,0,0,0,7,0,4,0,True,2,0,0,0,7,0,4,0,True
DAMIMAS_A21B_0395,train,21,4,6,3,2,10,7,4,5,4,2,0,0,0,0.23809523809523808,0.0,0.008447259883428574,0.013998954948,0.00476235,3,0,6,-1,3,-1,0,0,True,3,0,5,-2,3,-1,0,0,False,3,0,5,-2,3,-1,0,0,False,3,0,5,-2,3,-1,0,0,False,3,0,5,-2,3,-1,0,0,False
DAMIMAS_A21B_0396,train,25,4,6,3,2,5,3,2,10,6,3,4,4,2,0.4,0.16,0.01643262709376,0.0237908060418,0.0082919820312,3,0,3,0,6,0,3,-1,True,3,0,3,0,5,-1,2,-2,False,3,0,3,0,5,-1,2,-2,False,3,0,3,0,5,-1,2,-2,False,3,0,3,0,5,-1,2,-2,False
DAMIMAS_A21B_0397,train,19,4,2,1,1,4,2,2,9,6,3,4,2,2,0.47368421052631576,0.21052631578947367,0.009568554440789474,0.016281296458399992,0.0039156755208,1,0,2,0,5,-1,2,0,True,1,0,2,0,5,-1,2,0,True,1,0,2,0,5,-1,2,0,True,1,0,2,0,5,-1,2,0,True,1,0,2,0,5,-1,2,0,True
DAMIMAS_A21B_0398,val,25,4,5,2,2,2,1,1,14,10,4,4,3,1,0.56,0.16,0.007041011125000001,0.0133925309376,0.0026041564584000005,3,1,1,0,7,-3,2,-1,False,3,1,1,0,7,-3,2,-1,False,3,1,1,0,7,-3,2,-1,False,3,1,1,0,7,-3,2,-1,False,3,1,1,0,7,-3,2,-1,False
DAMIMAS_A21B_0399,train,17,4,7,3,2,6,3,2,3,3,2,1,1,1,0.17647058823529413,0.058823529411764705,0.007119291084529412,0.0130211405208,0.0030877084896,3,0,3,0,2,-1,1,0,True,3,0,3,0,2,-1,1,0,True,4,1,3,0,2,-1,1,0,True,4,1,3,0,2,-1,1,0,True,4,1,3,0,2,-1,1,0,True
