tree_id,split,n_dets,n_sides,b3frac,naive_B1,naive_B2,naive_B3,naive_B4,gt_B1,gt_B2,gt_B3,gt_B4,M31_B1,M31_B2,M31_B3,M31_B4,M31_err_B1,M31_err_B2,M31_err_B3,M31_err_B4,M31_within1,M30_sa_within1,M30_sa_B1,M30_sa_B2,M30_sa_B3,M30_sa_B4,vis_within1,vis_B1,vis_B2,vis_B3,vis_B4,sid_within1,sid_B1,sid_B2,sid_B3,sid_B4,gmb_within1,gmb_B1,gmb_B2,gmb_B3,gmb_B4,med_within1,med_B1,med_B2,med_B3,med_B4,adp_within1,adp_B1,adp_B2,adp_B3,adp_B4
DAMIMAS_A21B_0552,train,18,4,0.2222222222222222,6,7,4,1,3,3,2,1,3,4,2,1,0,1,0,0,True,True,3,4,2,1,True,3,4,2,1,True,3,4,2,1,True,3,4,2,1,True,3,4,2,1,True,3,4,2,1
DAMIMAS_A21B_0553,train,20,4,0.45,3,4,9,4,1,2,5,3,2,2,5,2,1,0,0,-1,True,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2
DAMIMAS_A21B_0554,test,30,4,0.4,4,5,12,9,2,3,7,6,2,3,7,6,0,0,0,0,True,True,2,2,6,6,True,2,3,6,5,True,2,3,6,5,True,2,3,6,5,True,2,3,6,5,True,2,3,7,6
DAMIMAS_A21B_0555,train,16,4,0.375,0,7,6,3,0,3,3,2,0,4,3,2,0,1,0,0,True,True,0,4,3,2,True,0,4,3,2,True,0,4,3,2,True,0,4,3,2,True,0,4,3,2,True,0,4,3,2
DAMIMAS_A21B_0556,val,24,4,0.3333333333333333,4,8,8,4,2,4,4,3,2,5,5,3,0,1,1,0,True,True,2,4,4,2,True,2,4,4,2,True,2,4,4,2,True,2,4,4,2,True,2,4,4,2,True,2,5,5,3
DAMIMAS_A21B_0557,val,22,4,0.5,3,2,11,6,1,1,6,4,2,1,6,3,1,0,0,-1,True,True,2,1,6,4,True,2,1,6,3,True,2,1,6,3,True,2,1,6,3,True,2,1,6,3,True,2,1,6,4
DAMIMAS_A21B_0558,train,23,4,0.30434782608695654,0,11,7,5,0,4,4,3,0,6,4,3,0,2,0,0,False,False,0,6,4,3,False,0,6,4,3,False,0,6,4,3,False,0,6,4,3,False,0,6,4,3,False,0,6,4,3
DAMIMAS_A21B_0559,train,9,4,0.0,0,0,0,9,0,0,0,8,0,0,0,5,0,0,0,-3,False,False,0,0,0,6,False,0,0,0,5,False,0,0,0,5,False,0,0,0,5,False,0,0,0,5,False,0,0,0,5
DAMIMAS_A21B_0560,train,10,4,1.0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,0,0,True,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0,True,0,0,5,0
DAMIMAS_A21B_0561,train,24,4,0.5833333333333334,2,4,14,4,1,2,9,3,1,2,8,2,0,0,-1,-1,True,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,True,1,2,8,2,True,1,2,8,3
DAMIMAS_A21B_0562,val,25,4,0.32,2,9,8,6,1,4,5,3,1,5,4,3,0,1,-1,0,True,True,1,4,4,4,True,1,5,4,3,True,1,5,4,3,True,1,5,4,3,True,1,5,4,3,True,1,5,5,4
DAMIMAS_A21B_0563,test,18,4,0.3888888888888889,5,6,7,0,3,4,4,0,3,3,4,0,0,-1,0,0,True,True,2,3,4,0,True,3,3,4,0,True,3,3,4,0,True,3,3,4,0,True,3,3,4,0,True,3,3,4,0
DAMIMAS_A21B_0564,train,21,4,0.42857142857142855,6,3,9,3,4,2,6,2,3,2,5,2,-1,0,-1,0,True,True,3,2,5,2,True,3,2,5,2,True,3,2,5,2,True,3,2,5,2,True,3,2,5,2,True,3,2,5,2
DAMIMAS_A21B_0565,train,19,4,0.7368421052631579,0,0,14,5,0,0,8,4,0,0,8,3,0,0,0,-1,True,True,0,0,8,3,True,0,0,8,3,True,0,0,8,3,True,0,0,8,3,True,0,0,8,3,True,0,0,8,3
DAMIMAS_A21B_0566,train,27,4,0.37037037037037035,0,13,10,4,0,6,5,2,0,7,5,2,0,1,0,0,True,True,0,6,5,2,True,0,7,5,2,True,0,7,5,2,True,0,7,5,2,True,0,7,5,2,False,0,8,6,3
DAMIMAS_A21B_0567,train,27,4,0.4444444444444444,4,9,12,2,2,5,6,1,2,5,7,1,0,0,1,0,True,True,2,4,6,1,True,2,5,6,1,True,2,5,6,1,True,2,5,6,1,True,2,5,6,1,True,2,5,7,1
DAMIMAS_A21B_0568,train,23,4,0.34782608695652173,4,6,8,5,2,3,5,3,2,3,5,3,0,0,0,0,True,True,2,3,4,3,True,2,3,4,3,True,2,3,4,3,True,2,3,4,3,True,2,3,4,3,True,2,3,5,3
DAMIMAS_A21B_0569,train,24,4,0.5,5,4,12,3,2,2,7,2,3,2,6,2,1,0,-1,0,True,True,2,2,6,2,True,3,2,6,2,True,3,2,6,2,True,3,2,6,2,True,3,2,6,2,True,3,2,7,2
DAMIMAS_A21B_0570,val,22,4,0.5,0,5,11,6,0,3,7,3,0,3,6,3,0,0,-1,0,True,True,0,3,6,4,True,0,3,6,3,True,0,3,6,3,True,0,3,6,3,True,0,3,6,3,True,0,3,6,4
DAMIMAS_A21B_0571,train,24,4,0.375,6,7,9,2,3,6,5,1,3,4,5,1,0,-2,0,0,False,False,3,4,5,1,False,3,4,5,1,False,3,4,5,1,False,3,4,5,1,False,3,4,5,1,False,3,4,5,1
DAMIMAS_A21B_0572,train,16,4,0.25,4,6,4,2,2,3,3,1,2,3,2,1,0,0,-1,0,True,True,2,3,2,1,True,2,3,2,1,True,2,3,2,1,True,2,3,2,1,True,2,3,2,1,True,2,3,2,1
DAMIMAS_A21B_0573,train,24,4,0.4583333333333333,0,6,11,7,0,4,6,5,0,3,6,4,0,-1,0,-1,True,True,0,3,6,4,True,0,3,6,4,True,0,3,6,4,True,0,3,6,4,True,0,3,6,4,True,0,4,6,4
DAMIMAS_A21B_0574,train,13,4,0.6153846153846154,0,1,8,4,0,1,4,2,0,1,4,2,0,0,0,0,True,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2,True,0,1,4,2
DAMIMAS_A21B_0575,train,28,4,0.39285714285714285,6,8,11,3,3,4,6,2,3,5,7,2,0,1,1,0,True,True,3,4,6,2,True,3,4,6,2,True,3,4,6,2,True,3,4,6,2,True,3,4,6,2,True,3,5,7,2
DAMIMAS_A21B_0576,train,25,4,0.48,5,6,12,2,3,4,6,1,3,3,6,1,0,-1,0,0,True,True,2,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,4,7,1
DAMIMAS_A21B_0577,train,15,4,0.4,6,0,6,3,3,0,4,2,3,0,3,2,0,0,-1,0,True,True,3,0,3,2,True,3,0,3,2,True,3,0,3,2,True,3,0,3,2,True,3,0,3,2,True,3,0,3,2
DAMIMAS_A21B_0578,test,12,4,0.16666666666666666,2,8,2,0,1,5,1,0,1,4,1,0,0,-1,0,0,True,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0,True,1,4,1,0
DAMIMAS_A21B_0579,train,28,4,0.35714285714285715,10,6,10,2,5,3,6,1,5,4,6,1,0,1,0,0,True,True,5,3,5,1,True,5,3,5,1,True,5,3,5,1,True,5,3,5,1,True,5,3,5,1,True,5,4,6,1
DAMIMAS_A21B_0580,train,25,4,0.48,4,8,12,1,2,4,6,1,2,4,6,1,0,0,0,0,True,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,4,6,1,True,2,5,7,1
DAMIMAS_A21B_0581,train,20,4,0.45,2,5,9,4,1,3,5,2,1,3,5,2,0,0,0,0,True,True,1,2,5,2,True,1,3,5,2,True,1,3,5,2,True,1,3,5,2,True,1,3,5,2,True,1,3,5,2
DAMIMAS_A21B_0582,train,26,4,0.34615384615384615,4,10,9,3,2,6,5,2,2,6,5,2,0,0,0,0,True,True,2,5,5,2,True,2,5,5,2,True,2,5,5,2,True,2,5,5,2,True,2,5,5,2,True,2,6,5,2
DAMIMAS_A21B_0583,train,6,4,0.0,2,4,0,0,1,2,0,0,1,2,0,0,0,0,0,0,True,True,1,2,0,0,True,1,2,0,0,True,1,2,0,0,True,1,2,0,0,True,1,2,0,0,True,1,2,0,0
DAMIMAS_A21B_0584,train,19,4,0.5263157894736842,2,6,10,1,1,3,5,1,1,3,5,1,0,0,0,0,True,True,1,3,5,1,True,1,3,5,1,True,1,3,5,1,True,1,3,5,1,True,1,3,5,1,True,1,3,6,1
DAMIMAS_A21B_0585,train,21,4,0.3333333333333333,4,4,7,6,2,2,4,3,2,2,4,4,0,0,0,1,True,True,2,2,4,4,True,2,2,4,3,True,2,2,4,3,True,2,2,4,3,True,2,2,4,3,True,2,2,4,4
DAMIMAS_A21B_0586,val,15,4,0.3333333333333333,0,6,5,4,0,3,4,2,0,3,3,2,0,0,-1,0,True,True,0,3,3,2,True,0,3,3,2,True,0,3,3,2,True,0,3,3,2,True,0,3,3,2,True,0,3,3,2
DAMIMAS_A21B_0587,train,5,4,0.0,5,0,0,0,3,0,0,0,2,0,0,0,-1,0,0,0,True,True,2,0,0,0,True,3,0,0,0,True,3,0,0,0,True,2,0,0,0,True,3,0,0,0,True,2,0,0,0
DAMIMAS_A21B_0588,train,21,4,0.2857142857142857,6,6,6,3,4,3,3,2,3,3,3,2,-1,0,0,0,True,True,3,3,3,2,True,3,3,3,2,True,3,3,3,2,True,3,3,3,2,True,3,3,3,2,True,3,3,3,2
DAMIMAS_A21B_0589,train,25,4,0.68,2,4,17,2,1,2,10,1,1,2,9,1,0,0,-1,0,True,True,1,2,9,1,True,1,2,9,1,True,1,2,9,1,True,1,2,9,1,True,1,2,9,1,True,1,2,10,1
DAMIMAS_A21B_0590,train,23,4,0.2608695652173913,8,4,6,5,4,2,4,4,4,2,3,3,0,0,-1,-1,True,True,4,2,3,3,True,4,2,3,3,True,4,2,3,3,True,4,2,3,3,True,4,2,3,3,True,4,2,3,3
DAMIMAS_A21B_0591,test,23,4,0.391304347826087,4,9,9,1,2,5,5,1,2,5,5,1,0,0,0,0,True,True,2,4,5,1,True,2,5,5,1,True,2,5,5,1,True,2,5,5,1,True,2,5,5,1,True,2,5,5,1
DAMIMAS_A21B_0592,train,14,4,0.7142857142857143,2,2,10,0,1,1,6,0,1,1,5,0,0,0,-1,0,True,True,1,1,5,0,True,1,1,5,0,True,1,1,5,0,True,1,1,5,0,True,1,1,5,0,True,1,1,5,0
DAMIMAS_A21B_0593,val,5,4,0.4,0,0,2,3,0,0,1,2,0,0,1,2,0,0,0,0,True,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2
DAMIMAS_A21B_0594,train,25,4,0.24,7,8,6,4,4,5,3,3,4,5,4,3,0,0,1,0,True,True,4,4,3,2,True,4,4,3,2,True,4,4,3,2,True,4,4,3,2,True,4,4,3,2,True,4,5,4,3
DAMIMAS_A21B_0595,val,24,4,0.4583333333333333,5,8,11,0,3,4,6,0,3,5,6,0,0,1,0,0,True,True,2,4,6,0,True,3,5,6,0,True,3,5,6,0,True,3,5,6,0,True,3,5,6,0,True,3,5,6,0
DAMIMAS_A21B_0596,train,23,4,0.6086956521739131,0,4,14,5,0,2,8,4,0,2,8,3,0,0,0,-1,True,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3
DAMIMAS_A21B_0597,train,15,4,1.0,0,0,15,0,0,0,8,0,0,0,8,0,0,0,0,0,True,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0,True,0,0,8,0
DAMIMAS_A21B_0598,train,19,4,0.47368421052631576,2,6,9,2,1,3,5,1,1,3,5,1,0,0,0,0,True,True,1,3,5,1,True,1,4,5,1,True,1,4,5,1,True,1,3,5,1,True,1,4,5,1,True,1,3,5,1
DAMIMAS_A21B_0599,train,24,4,0.4166666666666667,6,6,10,2,3,4,6,2,3,4,6,1,0,0,0,-1,True,True,3,3,5,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,3,6,1,True,3,4,6,1
DAMIMAS_A21B_0600,train,28,4,0.42857142857142855,5,4,12,7,3,2,7,4,3,2,7,5,0,0,0,1,True,True,2,2,6,4,True,3,2,7,4,True,3,2,7,4,True,3,2,7,4,True,3,2,7,4,True,3,2,7,5
DAMIMAS_A21B_0601,test,11,4,0.9090909090909091,0,0,10,1,0,0,5,1,0,0,5,1,0,0,0,0,True,True,0,0,5,1,True,0,0,6,1,True,0,0,6,1,True,0,0,5,1,True,0,0,6,1,True,0,0,5,1
DAMIMAS_A21B_0602,train,26,4,0.3076923076923077,7,7,8,4,4,4,5,3,4,4,5,3,0,0,0,0,True,True,4,4,4,2,True,4,4,4,2,True,4,4,4,2,True,4,4,4,2,True,4,4,4,2,True,4,4,5,3
DAMIMAS_A21B_0603,train,18,4,0.3333333333333333,4,7,6,1,2,4,3,1,2,4,3,1,0,0,0,0,True,True,2,4,3,1,True,2,4,3,0,True,2,4,3,1,True,2,4,3,1,True,2,4,3,1,True,2,4,3,1
DAMIMAS_A21B_0604,train,12,4,0.3333333333333333,0,6,4,2,0,3,2,1,0,3,2,1,0,0,0,0,True,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1,True,0,3,2,1
DAMIMAS_A21B_0605,train,21,4,0.47619047619047616,3,4,10,4,2,2,6,3,2,2,6,2,0,0,0,-1,True,True,2,2,5,2,True,2,2,6,2,True,2,2,6,2,True,2,2,6,2,True,2,2,6,2,True,2,2,6,2
DAMIMAS_A21B_0606,train,22,4,0.3181818181818182,1,7,7,7,1,5,4,4,1,4,4,4,0,-1,0,0,True,True,1,4,4,4,True,1,4,4,4,True,1,4,4,4,True,1,4,4,4,True,1,4,4,4,True,1,4,4,4
DAMIMAS_A21B_0607,train,25,4,0.28,8,8,7,2,4,4,4,1,4,5,4,1,0,1,0,0,True,True,4,4,4,1,True,5,5,4,1,True,5,5,4,1,True,4,5,4,1,True,5,5,4,1,True,4,5,4,1
DAMIMAS_A21B_0608,train,22,4,0.6363636363636364,0,3,14,5,0,2,8,3,0,2,8,3,0,0,0,0,True,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3
DAMIMAS_A21B_0609,val,19,4,0.42105263157894735,2,4,8,5,1,2,5,3,1,2,4,3,0,0,-1,0,True,True,1,2,4,3,True,1,2,5,3,True,1,2,5,3,True,1,2,4,3,True,1,2,5,3,True,1,2,4,3
DAMIMAS_A21B_0610,train,20,4,0.3,0,11,6,3,0,6,4,2,0,6,3,2,0,0,-1,0,True,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2,True,0,6,3,2
DAMIMAS_A21B_0611,train,20,4,0.45,0,11,9,0,0,6,5,0,0,6,5,0,0,0,0,0,True,True,0,6,5,0,True,0,6,5,0,True,0,6,5,0,True,0,6,5,0,True,0,6,5,0,True,0,6,5,0
DAMIMAS_A21B_0612,val,14,4,0.9285714285714286,0,1,13,0,0,1,8,0,0,1,7,0,0,0,-1,0,True,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0,True,0,1,7,0
DAMIMAS_A21B_0613,train,10,4,0.6,0,2,6,2,0,1,4,1,0,1,3,1,0,0,-1,0,True,True,0,1,3,1,True,0,1,3,1,True,0,1,3,1,True,0,1,3,1,True,0,1,3,1,True,0,1,3,1
DAMIMAS_A21B_0614,val,25,4,0.28,3,10,7,5,2,5,5,4,2,6,4,3,0,1,-1,-1,True,True,2,5,4,3,True,2,6,4,3,True,2,6,4,3,True,2,6,4,3,True,2,6,4,3,True,2,6,4,3
DAMIMAS_A21B_0615,train,22,4,0.2727272727272727,5,10,6,1,3,5,3,1,3,6,3,1,0,1,0,0,True,True,2,5,3,1,True,3,6,3,1,True,3,6,3,1,True,3,6,3,1,True,3,6,3,1,True,3,6,3,1
DAMIMAS_A21B_0616,test,22,4,0.4090909090909091,4,4,9,5,2,2,5,4,2,2,5,3,0,0,0,-1,True,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3,True,2,2,5,3
DAMIMAS_A21B_0617,train,21,4,0.42857142857142855,5,5,9,2,3,3,5,1,3,3,5,1,0,0,0,0,True,True,2,2,5,1,True,3,3,5,1,True,3,3,5,1,True,3,3,5,1,True,3,3,5,1,True,3,3,5,1
DAMIMAS_A21B_0618,test,17,4,0.23529411764705882,6,6,4,1,3,4,2,1,3,3,2,1,0,-1,0,0,True,True,3,3,2,1,True,3,3,2,1,True,3,3,2,1,True,3,3,2,1,True,3,3,2,1,True,3,3,2,1
DAMIMAS_A21B_0619,train,26,4,0.38461538461538464,11,5,10,0,6,4,6,0,6,3,6,0,0,-1,0,0,True,False,6,2,5,0,True,6,3,5,0,True,6,3,5,0,True,6,3,5,0,True,6,3,5,0,True,6,3,6,0
DAMIMAS_A21B_0620,train,25,4,0.64,4,2,16,3,2,1,9,2,2,1,9,2,0,0,0,0,True,True,2,1,9,2,True,2,1,9,2,True,2,1,9,2,True,2,1,9,2,True,2,1,9,2,True,2,1,9,2
DAMIMAS_A21B_0621,train,27,4,0.48148148148148145,5,6,13,3,3,3,8,2,3,3,7,2,0,0,-1,0,True,True,2,3,7,2,True,3,3,7,2,True,3,3,7,2,True,3,3,7,2,True,3,3,7,2,True,3,4,8,2
DAMIMAS_A21B_0622,train,24,4,0.25,4,10,6,4,2,6,3,2,2,6,3,3,0,0,0,1,True,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,5,3,2,True,2,6,3,3
DAMIMAS_A21B_0623,train,23,4,0.43478260869565216,4,9,10,0,2,5,5,0,2,5,6,0,0,0,1,0,True,True,2,4,5,0,True,2,5,5,0,True,2,5,5,0,True,2,5,5,0,True,2,5,5,0,True,2,5,6,0
DAMIMAS_A21B_0624,train,23,4,0.5217391304347826,6,1,12,4,3,1,8,2,3,1,6,2,0,0,-2,0,False,False,3,1,6,2,False,3,1,6,2,False,3,1,6,2,False,3,1,6,2,False,3,1,6,2,True,3,1,7,3
DAMIMAS_A21B_0625,train,27,4,0.5925925925925926,0,5,16,6,0,3,9,3,0,3,9,3,0,0,0,0,True,True,0,2,9,4,True,0,3,9,3,True,0,3,9,3,True,0,3,9,3,True,0,3,9,3,True,0,3,10,4
DAMIMAS_A21B_0626,train,25,4,0.28,2,8,7,8,1,4,4,5,1,5,4,4,0,1,0,-1,True,True,1,4,4,5,True,1,5,4,4,True,1,5,4,4,True,1,5,4,4,True,1,5,4,4,True,1,5,4,5
DAMIMAS_A21B_0627,train,17,4,0.4117647058823529,3,7,7,0,2,4,4,0,1,4,4,0,-1,0,0,0,True,True,2,4,4,0,True,2,4,4,0,True,2,4,4,0,True,2,4,4,0,True,2,4,4,0,True,1,4,4,0
DAMIMAS_A21B_0628,train,22,4,0.5454545454545454,0,4,12,6,0,2,7,3,0,2,7,3,0,0,0,0,True,True,0,2,6,4,True,0,2,7,3,True,0,2,7,3,True,0,2,7,3,True,0,2,7,3,True,0,2,7,4
DAMIMAS_A21B_0629,train,18,4,0.6666666666666666,4,0,12,2,2,0,6,1,2,0,7,1,0,0,1,0,True,True,2,0,6,1,True,2,0,7,1,True,2,0,7,1,True,2,0,7,1,True,2,0,7,1,True,2,0,7,1
DAMIMAS_A21B_0630,train,23,4,0.2608695652173913,2,9,6,6,1,5,3,3,1,5,3,3,0,0,0,0,True,True,1,4,3,4,True,1,5,3,3,True,1,5,3,3,True,1,5,3,3,True,1,5,3,3,True,1,5,3,4
DAMIMAS_A21B_0631,train,10,4,0.5,0,5,5,0,0,3,3,0,0,3,3,0,0,0,0,0,True,True,0,2,3,0,True,0,3,3,0,True,0,3,3,0,True,0,3,3,0,True,0,3,3,0,True,0,3,3,0
DAMIMAS_A21B_0632,train,34,4,0.4411764705882353,6,7,15,6,3,4,10,4,3,4,10,4,0,0,0,0,True,False,3,4,8,4,False,3,4,8,3,False,3,4,8,3,True,3,4,9,3,False,3,4,8,3,True,3,4,10,4
DAMIMAS_A21B_0633,test,4,3,1.0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,True,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0,True,0,0,2,0
DAMIMAS_A21B_0634,train,29,4,0.20689655172413793,7,10,6,6,4,5,4,3,4,6,4,4,0,1,0,1,True,True,4,5,3,4,True,4,6,3,3,True,4,6,3,3,True,4,6,3,3,True,4,6,3,3,True,4,6,4,4
DAMIMAS_A21B_0635,train,29,4,0.2413793103448276,6,11,7,5,3,7,5,3,3,7,4,3,0,0,-1,0,True,True,3,6,4,3,True,3,6,4,3,True,3,6,4,3,True,3,6,4,3,True,3,6,4,3,True,3,7,4,3
DAMIMAS_A21B_0636,test,19,4,0.6842105263157895,0,2,13,4,0,1,7,3,0,1,7,2,0,0,0,-1,True,True,0,1,7,2,True,0,1,8,2,True,0,1,8,2,True,0,1,7,2,True,0,1,8,2,True,0,1,7,2
DAMIMAS_A21B_0637,train,8,4,0.375,3,0,3,2,2,0,2,1,1,0,2,1,-1,0,0,0,True,True,2,0,2,1,True,2,0,2,1,True,2,0,2,1,True,1,0,2,1,True,2,0,2,1,True,1,0,2,1
DAMIMAS_A21B_0638,train,21,4,0.2857142857142857,7,6,6,2,4,3,4,1,4,3,3,1,0,0,-1,0,True,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1,True,4,3,3,1
DAMIMAS_A21B_0639,train,24,4,0.7083333333333334,4,2,17,1,2,1,10,1,2,1,9,1,0,0,-1,0,True,True,2,1,9,1,True,2,1,9,1,True,2,1,9,1,True,2,1,9,1,True,2,1,9,1,True,2,1,10,1
DAMIMAS_A21B_0640,test,25,4,0.56,2,5,14,4,1,3,7,3,1,3,8,2,0,0,1,-1,True,True,1,2,8,2,True,1,3,8,2,True,1,3,8,2,True,1,3,8,2,True,1,3,8,2,True,1,3,8,3
DAMIMAS_A21B_0641,train,26,4,0.34615384615384615,6,5,9,6,3,3,5,4,3,3,5,4,0,0,0,0,True,True,3,2,5,4,True,3,3,5,3,True,3,3,5,3,True,3,3,5,3,True,3,3,5,3,True,3,3,5,4
DAMIMAS_A21B_0642,test,14,4,0.42857142857142855,2,2,6,4,1,1,3,3,1,1,3,2,0,0,0,-1,True,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2,True,1,1,3,2
DAMIMAS_A21B_0643,test,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0,True,0,0,0,0
DAMIMAS_A21B_0644,train,23,4,0.6086956521739131,0,3,14,6,0,2,7,3,0,2,8,3,0,0,1,0,True,True,0,2,8,4,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,3,True,0,2,8,4
DAMIMAS_A21B_0645,train,13,4,0.7692307692307693,0,0,10,3,0,0,5,2,0,0,5,2,0,0,0,0,True,True,0,0,5,2,True,0,0,6,2,True,0,0,6,2,True,0,0,5,2,True,0,0,6,2,True,0,0,5,2
DAMIMAS_A21B_0646,train,19,4,0.47368421052631576,0,7,9,3,0,4,5,2,0,4,5,2,0,0,0,0,True,True,0,4,5,2,True,0,4,5,2,True,0,4,5,2,True,0,4,5,2,True,0,4,5,2,True,0,4,5,2
DAMIMAS_A21B_0647,train,19,4,0.631578947368421,0,7,12,0,0,4,7,0,0,4,7,0,0,0,0,0,True,True,0,4,6,0,True,0,4,7,0,True,0,4,7,0,True,0,4,7,0,True,0,4,7,0,True,0,4,7,0
DAMIMAS_A21B_0648,train,19,4,0.6842105263157895,0,0,13,6,0,0,8,3,0,0,7,3,0,0,-1,0,True,True,0,0,7,4,True,0,0,7,3,True,0,0,7,3,True,0,0,7,3,True,0,0,7,3,True,0,0,7,4
DAMIMAS_A21B_0649,val,21,4,0.6666666666666666,0,2,14,5,0,1,9,3,0,1,8,3,0,0,-1,0,True,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3,True,0,1,8,3
DAMIMAS_A21B_0650,train,20,4,0.45,4,3,9,4,2,2,6,3,2,2,5,2,0,0,-1,-1,True,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2,True,2,2,5,2
DAMIMAS_A21B_0651,val,23,4,0.391304347826087,4,3,9,7,2,2,5,4,2,2,5,4,0,0,0,0,True,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4,True,2,2,5,4
DAMIMAS_A21B_0652,val,19,4,0.42105263157894735,4,5,8,2,2,3,4,2,2,3,4,1,0,0,0,-1,True,True,2,3,4,1,True,2,3,4,1,True,2,3,4,1,True,2,3,4,1,True,2,3,4,1,True,2,3,4,1
DAMIMAS_A21B_0653,train,20,4,0.45,4,2,9,5,2,1,6,3,2,1,5,3,0,0,-1,0,True,True,2,1,5,3,True,2,1,5,3,True,2,1,5,3,True,2,1,5,3,True,2,1,5,3,True,2,1,5,3
DAMIMAS_A21B_0654,test,27,4,0.2222222222222222,6,9,6,6,3,6,3,4,3,5,4,4,0,-1,1,0,True,False,3,4,3,4,True,3,5,3,3,True,3,5,3,3,True,3,5,3,3,True,3,5,3,3,True,3,5,4,4
DAMIMAS_A21B_0655,train,20,4,0.55,4,2,11,3,2,1,7,2,2,1,6,2,0,0,-1,0,True,True,2,1,6,2,True,2,1,6,2,True,2,1,6,2,True,2,1,6,2,True,2,1,6,2,True,2,1,6,2
DAMIMAS_A21B_0656,train,25,4,0.6,4,0,15,6,2,0,9,5,2,0,8,3,0,0,-1,-2,False,True,2,0,8,4,False,2,0,8,3,False,2,0,8,3,False,2,0,8,3,False,2,0,8,3,True,2,0,9,4
DAMIMAS_A21B_0657,test,27,4,0.48148148148148145,2,4,13,8,1,2,7,5,1,2,7,4,0,0,0,-1,True,True,1,2,7,5,True,1,2,7,4,True,1,2,7,4,True,1,2,7,4,True,1,2,7,4,True,1,2,8,5
DAMIMAS_A21B_0658,test,11,4,0.36363636363636365,2,3,4,2,1,2,3,1,1,2,2,1,0,0,-1,0,True,True,1,2,2,1,True,1,2,2,1,True,1,2,2,1,True,1,2,2,1,True,1,2,2,1,True,1,2,2,1
DAMIMAS_A21B_0659,train,22,4,0.6818181818181818,2,2,15,3,1,1,8,2,1,1,8,2,0,0,0,0,True,True,1,1,8,2,True,1,1,8,2,True,1,1,8,2,True,1,1,8,2,True,1,1,8,2,True,1,1,9,2
DAMIMAS_A21B_0660,train,17,4,0.5294117647058824,0,3,9,5,0,2,5,3,0,2,5,3,0,0,0,0,True,True,0,2,5,3,True,0,2,5,3,True,0,2,5,3,True,0,2,5,3,True,0,2,5,3,True,0,2,5,3
DAMIMAS_A21B_0661,train,23,4,0.5652173913043478,2,4,13,4,1,2,8,3,1,2,7,2,0,0,-1,-1,True,True,1,2,7,2,True,1,2,7,2,True,1,2,7,2,True,1,2,7,2,True,1,2,7,2,True,1,2,8,3
DAMIMAS_A21B_0662,val,5,4,0.2,0,0,1,4,0,0,1,2,0,0,1,2,0,0,0,0,True,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2,True,0,0,1,2
