tree_id,split,domain,link_id,sideA,bboxIdA,sideB,bboxIdB,is_loop_across_sides
DAMIMAS_A21B_0249,train,DAMIMAS,lnk-4,1,b0,2,b4,0
DAMIMAS_A21B_0249,train,DAMIMAS,lnk-5,2,b1,3,b2,0
DAMIMAS_A21B_0249,train,DAMIMAS,lnk-6,2,b2,3,b1,0
DAMIMAS_A21B_0249,train,DAMIMAS,lnk-7,3,b0,0,b3,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-0,0,b2,1,b5,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-1,0,b4,1,b6,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-2,0,b1,1,b7,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-4,1,b2,2,b6,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-5,1,b4,2,b5,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-6,2,b2,3,b4,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-7,2,b1,3,b6,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-8,2,b3,3,b5,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-9,3,b1,0,b6,0
DAMIMAS_A21B_0250,test,DAMIMAS,lnk-10,3,b3,0,b5,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-1,1,b1,2,b0,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-2,1,b2,2,b2,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-3,1,b5,2,b1,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-4,2,b3,3,b2,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-5,2,b4,3,b3,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-6,3,b0,0,b0,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-7,3,b4,0,b3,0
DAMIMAS_A21B_0251,train,DAMIMAS,lnk-8,3,b1,0,b4,0
DAMIMAS_A21B_0252,train,DAMIMAS,lnk-0,0,b4,1,b2,0
DAMIMAS_A21B_0252,train,DAMIMAS,lnk-1,1,b1,2,b1,0
DAMIMAS_A21B_0252,train,DAMIMAS,lnk-2,2,b0,3,b2,0
DAMIMAS_A21B_0252,train,DAMIMAS,lnk-3,3,b0,0,b2,0
DAMIMAS_A21B_0252,train,DAMIMAS,lnk-4,3,b3,0,b3,0
DAMIMAS_A21B_0253,train,DAMIMAS,lnk-0,0,b0,1,b2,0
DAMIMAS_A21B_0253,train,DAMIMAS,lnk-1,1,b0,2,b2,0
DAMIMAS_A21B_0253,train,DAMIMAS,lnk-2,1,b1,2,b0,0
DAMIMAS_A21B_0253,train,DAMIMAS,lnk-3,2,b1,3,b1,0
DAMIMAS_A21B_0253,train,DAMIMAS,lnk-4,3,b0,0,b2,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-0,1,b0,2,b0,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-1,2,b2,3,b1,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-2,3,b1,0,b5,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-3,2,b4,3,b4,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-4,3,b0,0,b0,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-5,3,b6,0,b1,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-6,3,b2,0,b2,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-7,3,b5,0,b6,0
DAMIMAS_A21B_0254,test,DAMIMAS,lnk-8,3,b3,0,b3,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-0,0,b4,1,b0,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-1,1,b1,2,b1,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-2,1,b2,2,b0,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-3,2,b4,3,b3,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-4,2,b3,3,b2,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-5,3,b1,0,b2,0
DAMIMAS_A21B_0255,train,DAMIMAS,lnk-6,3,b0,0,b3,0
DAMIMAS_A21B_0256,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0257,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0257,train,DAMIMAS,lnk-1,1,b2,2,b2,0
DAMIMAS_A21B_0257,train,DAMIMAS,lnk-2,2,b0,3,b4,0
DAMIMAS_A21B_0257,train,DAMIMAS,lnk-3,2,b1,3,b3,0
DAMIMAS_A21B_0257,train,DAMIMAS,lnk-4,3,b0,0,b0,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-1,1,b1,2,b3,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-2,1,b3,2,b0,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-3,2,b2,3,b3,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-4,2,b1,3,b2,0
DAMIMAS_A21B_0258,train,DAMIMAS,lnk-5,3,b0,0,b0,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-0,0,b3,1,b4,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-1,0,b4,1,b3,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-3,1,b1,2,b1,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-4,2,b3,3,b1,0
DAMIMAS_A21B_0259,train,DAMIMAS,lnk-5,3,b3,0,b0,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-0,0,b1,1,b4,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-1,1,b3,2,b4,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-2,1,b2,2,b3,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-3,1,b0,2,b1,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-4,2,b0,3,b2,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-6,3,b0,0,b3,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-7,3,b3,0,b4,0
DAMIMAS_A21B_0260,train,DAMIMAS,lnk-8,3,b4,0,b0,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-1,1,b0,2,b5,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-2,0,b6,1,b6,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-3,1,b1,2,b1,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-4,1,b4,2,b3,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-5,1,b5,2,b4,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-6,2,b2,3,b5,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-7,2,b0,3,b0,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-8,3,b2,0,b5,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-9,3,b3,0,b4,0
DAMIMAS_A21B_0261,train,DAMIMAS,lnk-10,3,b4,0,b2,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-0,0,b1,1,b3,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-1,0,b2,1,b4,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-3,1,b1,2,b5,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-4,1,b2,2,b6,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-5,2,b4,3,b2,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-6,2,b2,3,b0,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-7,2,b3,3,b1,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-8,3,b4,0,b3,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-9,3,b3,0,b0,0
DAMIMAS_A21B_0262,train,DAMIMAS,lnk-10,3,b5,0,b4,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-0,0,b3,1,b0,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-1,0,b1,1,b1,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-2,1,b2,2,b0,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-3,1,b3,2,b2,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-4,1,b4,2,b1,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-5,2,b1,3,b0,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-6,2,b3,3,b1,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-7,2,b4,3,b3,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-8,3,b4,0,b0,0
DAMIMAS_A21B_0263,val,DAMIMAS,lnk-9,3,b5,0,b4,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-0,0,b2,1,b3,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-1,0,b0,1,b4,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-2,1,b0,2,b5,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-3,1,b1,2,b0,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-4,1,b5,2,b1,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-5,2,b2,3,b0,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-6,2,b4,3,b2,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-7,2,b3,3,b5,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-8,3,b1,0,b1,0
DAMIMAS_A21B_0264,train,DAMIMAS,lnk-9,3,b3,0,b3,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-0,0,b1,1,b3,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-1,0,b2,1,b5,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-2,1,b4,2,b4,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-4,1,b1,2,b3,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-5,1,b2,2,b2,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-6,2,b1,3,b3,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-7,3,b2,0,b3,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-8,3,b4,0,b5,0
DAMIMAS_A21B_0265,train,DAMIMAS,lnk-9,3,b0,0,b0,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-0,0,b1,1,b5,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-1,0,b0,1,b4,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-2,1,b0,2,b4,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-3,1,b3,2,b3,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-4,1,b1,2,b1,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-6,2,b2,3,b2,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-7,3,b1,0,b5,0
DAMIMAS_A21B_0266,train,DAMIMAS,lnk-8,3,b3,0,b4,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-1,3,b3,0,b0,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-2,0,b4,1,b1,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-3,1,b1,2,b0,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-4,1,b2,2,b1,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-5,1,b6,2,b4,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-6,2,b2,3,b1,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-7,2,b3,3,b0,0
DAMIMAS_A21B_0267,train,DAMIMAS,lnk-8,3,b2,0,b2,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-0,0,b0,1,b5,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-1,1,b2,2,b0,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-3,1,b3,2,b4,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-4,2,b4,3,b7,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-5,1,b4,2,b3,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-6,2,b6,3,b8,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-7,3,b1,0,b1,0
DAMIMAS_A21B_0268,train,DAMIMAS,lnk-8,3,b6,0,b5,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-1,3,b0,0,b1,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-2,1,b1,2,b2,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-3,2,b1,3,b3,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-4,2,b0,3,b2,0
DAMIMAS_A21B_0269,train,DAMIMAS,lnk-5,3,b1,0,b0,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-0,0,b2,1,b0,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-1,0,b1,1,b3,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-2,1,b1,2,b3,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-3,2,b0,3,b0,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-4,2,b4,3,b1,0
DAMIMAS_A21B_0270,test,DAMIMAS,lnk-5,3,b1,0,b0,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-0,0,b5,1,b0,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-1,1,b2,2,b3,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-2,1,b1,2,b2,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-3,1,b4,2,b1,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-4,2,b1,3,b1,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-5,1,b5,2,b0,0
DAMIMAS_A21B_0271,test,DAMIMAS,lnk-6,2,b0,3,b0,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-0,0,b1,1,b0,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-1,1,b1,2,b4,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-2,1,b2,2,b3,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-3,1,b3,2,b0,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-4,2,b0,3,b3,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-5,2,b2,3,b2,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-6,2,b1,3,b1,0
DAMIMAS_A21B_0272,val,DAMIMAS,lnk-7,3,b0,0,b0,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-0,0,b1,1,b3,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-1,1,b1,2,b2,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-2,1,b0,2,b3,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-3,2,b3,3,b2,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-4,3,b2,0,b3,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-5,2,b1,3,b0,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-6,3,b0,0,b2,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-7,2,b0,3,b1,0
DAMIMAS_A21B_0273,train,DAMIMAS,lnk-8,3,b1,0,b0,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-1,1,b2,2,b3,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-2,1,b0,2,b4,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-3,1,b3,2,b2,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-4,1,b4,2,b0,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-5,2,b1,3,b3,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-6,3,b0,0,b3,0
DAMIMAS_A21B_0274,train,DAMIMAS,lnk-7,3,b1,0,b2,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-0,0,b3,1,b1,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-1,0,b1,1,b0,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-2,1,b2,2,b5,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-3,1,b4,2,b7,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-4,1,b3,2,b4,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-5,2,b3,3,b4,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-6,2,b0,3,b0,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-7,2,b2,3,b3,0
DAMIMAS_A21B_0275,test,DAMIMAS,lnk-8,3,b1,0,b0,0
DAMIMAS_A21B_0276,train,DAMIMAS,lnk-0,0,b1,1,b2,0
DAMIMAS_A21B_0276,train,DAMIMAS,lnk-1,1,b1,2,b1,0
DAMIMAS_A21B_0276,train,DAMIMAS,lnk-2,1,b0,2,b2,0
DAMIMAS_A21B_0276,train,DAMIMAS,lnk-3,2,b0,3,b0,0
DAMIMAS_A21B_0276,train,DAMIMAS,lnk-4,3,b0,0,b2,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-0,0,b0,1,b4,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-1,3,b0,0,b0,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-2,0,b3,1,b2,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-3,1,b1,2,b2,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-4,1,b0,2,b0,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-5,1,b3,2,b1,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-6,2,b1,3,b4,0
DAMIMAS_A21B_0277,val,DAMIMAS,lnk-7,3,b1,0,b2,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-1,1,b0,2,b3,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-2,0,b1,1,b1,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-3,1,b2,2,b2,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-4,1,b3,2,b1,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-5,2,b0,3,b0,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-6,2,b5,3,b4,0
DAMIMAS_A21B_0278,val,DAMIMAS,lnk-7,2,b4,3,b1,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-1,0,b6,1,b2,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-2,1,b3,2,b3,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-3,1,b0,2,b0,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-4,1,b4,2,b4,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-5,2,b2,3,b3,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-6,2,b5,3,b0,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-7,3,b5,0,b5,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-8,3,b2,0,b2,0
DAMIMAS_A21B_0279,test,DAMIMAS,lnk-9,3,b6,0,b3,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-0,0,b5,1,b3,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-1,1,b4,2,b1,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-2,1,b0,2,b4,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-3,1,b2,2,b0,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-4,2,b0,3,b0,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-5,3,b2,0,b3,0
DAMIMAS_A21B_0280,test,DAMIMAS,lnk-6,3,b3,0,b1,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-0,0,b3,1,b4,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-1,1,b2,2,b2,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-2,1,b0,2,b5,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-3,1,b1,2,b6,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-4,2,b1,3,b0,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-5,2,b0,3,b4,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-6,2,b4,3,b3,0
DAMIMAS_A21B_0281,train,DAMIMAS,lnk-7,3,b2,0,b5,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-0,0,b1,1,b2,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-1,0,b2,1,b3,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-3,1,b4,2,b4,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-4,2,b1,3,b0,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-6,3,b2,0,b0,0
DAMIMAS_A21B_0282,train,DAMIMAS,lnk-7,3,b3,0,b3,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-1,1,b1,2,b0,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-2,1,b4,2,b4,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-3,1,b2,2,b1,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-4,2,b1,3,b0,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-5,2,b2,3,b1,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-6,2,b3,3,b3,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-7,3,b4,0,b1,0
DAMIMAS_A21B_0283,val,DAMIMAS,lnk-8,3,b2,0,b4,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-1,1,b2,2,b3,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-2,1,b0,2,b0,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-3,2,b0,3,b1,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-4,2,b1,3,b2,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-5,3,b2,0,b4,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-6,2,b2,3,b3,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-7,3,b3,0,b3,0
DAMIMAS_A21B_0284,test,DAMIMAS,lnk-8,3,b0,0,b1,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-0,0,b0,1,b1,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-1,2,b0,3,b0,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-2,3,b0,0,b0,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-3,0,b6,1,b0,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-4,0,b5,1,b2,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-5,2,b2,3,b2,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-6,3,b2,0,b5,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-7,1,b6,2,b6,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-8,2,b6,3,b5,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-9,1,b4,2,b5,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-10,2,b5,3,b4,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-11,2,b3,3,b1,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-12,2,b4,3,b3,0
DAMIMAS_A21B_0285,train,DAMIMAS,lnk-13,3,b3,0,b4,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-0,0,b3,1,b3,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-3,1,b1,2,b1,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-4,1,b2,2,b2,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-5,1,b4,2,b3,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-6,2,b3,3,b2,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-7,3,b3,0,b1,0
DAMIMAS_A21B_0286,train,DAMIMAS,lnk-8,3,b4,0,b2,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-0,0,b0,1,b0,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-1,1,b0,2,b0,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-2,2,b0,3,b0,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-3,3,b2,0,b0,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-4,0,b1,1,b1,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-5,1,b1,2,b1,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-6,2,b1,3,b4,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-7,0,b2,1,b2,0
DAMIMAS_A21B_0287,train,DAMIMAS,lnk-8,1,b2,2,b2,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-0,0,b3,1,b4,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-1,0,b2,1,b3,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-2,1,b2,2,b3,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-3,1,b0,2,b1,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-4,1,b1,2,b0,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-5,2,b2,3,b5,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-6,3,b2,0,b5,0
DAMIMAS_A21B_0288,test,DAMIMAS,lnk-7,3,b0,0,b1,0
DAMIMAS_A21B_0289,val,DAMIMAS,lnk-0,0,b3,1,b3,0
DAMIMAS_A21B_0289,val,DAMIMAS,lnk-1,1,b0,2,b1,0
DAMIMAS_A21B_0289,val,DAMIMAS,lnk-2,2,b0,3,b0,0
